user_id,content_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,title,type,genre,language,country_production,release_year,duration_minutes,imdb_rating,popularity_score,total_views,avg_completion_rate,age_rating,engagement_score,churn_impact_score,age_group,watch_time_group,completion_group,sessions_group,churn_label
U116874,C1253,48,Female,Spain,36,Standard,15.99,UPI,Smart TV,3,Comedy,191,2,6,97,2.8,25,17,56,No,Life Dark,Series,Action,English,USA,2016,71,6.3,0.55,8389731,0.95,PG,57.22,0.1,46-60,180+,Muy alto,Bajo,Activo
U121457,C8283,35,Female,Japan,13,Standard,12.99,PayPal,Laptop,1,Drama,44,1,10,84,4.2,42,90,53,No,Love Love,Movie,Sci-Fi,German,Spain,2017,155,5.8,35.17,3680628,0.82,16+,63.268,0.11,26-35,30-60,Alto,Bajo,Activo
U145565,C23799,35,Male,USA,15,Standard,12.99,Debit Card,Tablet,1,Romance,232,19,7,82,4.7,27,54,18,No,Love Love,Series,Documentary,German,Germany,2010,132,4.4,42.46,7034178,0.69,16+,58.384,0.33,26-35,180+,Alto,Muy alto,Activo
U115114,C25846,43,Female,Spain,17,Standard,12.99,Credit Card,Mobile,1,Sci-Fi,228,16,3,50,4.0,18,12,29,No,World Game,Movie,Comedy,German,Spain,2014,124,5.1,60.89,5352698,0.39,PG,47.756,0.6,36-45,180+,Bajo,Muy alto,Activo
U127481,C7337,58,Other,UK,35,Standard,12.99,Credit Card,Mobile,3,Romance,52,18,6,55,3.2,45,28,9,Yes,Night Life,Movie,Romance,Japanese,France,2004,145,6.4,93.85,6095659,0.85,PG,88.53999999999999,0.14,46-60,30-60,Medio,Muy alto,Inactivo
U136560,C179,42,Male,Spain,13,Standard,7.99,Credit Card,Smart TV,2,Documentary,171,5,0,43,2.6,21,17,59,No,Game Secret,Series,Drama,German,Germany,2006,177,5.7,46.34,8065740,0.73,18+,62.336,0.3,36-45,120-180,Bajo,Medio,Activo
U113341,C32856,61,Female,UK,10,Premium,7.99,Debit Card,Tablet,1,Comedy,56,16,3,55,1.3,29,98,6,No,Game Love,Series,Drama,Spanish,Japan,2018,139,6.2,4.26,1202430,0.72,16+,44.904,0.33,60+,30-60,Medio,Muy alto,Activo
U114012,C29616,64,Female,India,50,Premium,12.99,Debit Card,Laptop,2,Horror,63,5,7,30,4.2,3,87,43,No,Life Last,Series,Drama,Spanish,USA,1998,179,7.0,25.76,1618714,0.58,PG,45.104,0.46,60+,60-120,Bajo,Medio,Activo
U147263,C21636,59,Male,USA,12,Standard,12.99,Debit Card,Tablet,1,Drama,272,4,8,75,2.6,31,8,18,No,Secret Love,Movie,Action,Spanish,Spain,2001,161,5.5,95.65,3561662,0.87,PG-13,90.46000000000001,0.19,46-60,180+,Medio,Medio,Activo
U135951,C939,45,Female,Germany,34,Basic,7.99,PayPal,Mobile,3,Horror,270,3,11,32,3.4,32,47,44,Yes,Last Game,Series,Comedy,French,Germany,2013,108,7.2,3.55,8845787,0.4,PG-13,25.42,0.64,36-45,180+,Bajo,Medio,Inactivo
U145392,C23995,52,Female,Spain,20,Premium,7.99,PayPal,Laptop,2,Drama,28,9,12,38,3.7,37,30,47,No,Dark Secret,Movie,Comedy,German,Spain,2011,150,6.6,16.66,9049283,0.95,PG-13,63.664,0.0,46-60,<30,Bajo,Alto,Activo
U121028,C2211,55,Male,USA,23,Basic,7.99,Credit Card,Mobile,1,Drama,265,8,8,53,1.1,23,75,13,Yes,World Last,Movie,Documentary,German,Spain,2016,83,4.9,19.11,2971877,0.62,18+,44.84399999999999,0.39,46-60,180+,Medio,Alto,Inactivo
U134124,C14808,20,Male,Canada,49,Standard,7.99,PayPal,Tablet,2,Comedy,184,16,6,87,1.5,34,29,40,No,Dark Last,Movie,Action,German,South Korea,2009,121,6.7,4.83,5541862,0.46,16+,29.532,0.45,18-25,180+,Alto,Muy alto,Activo
U137502,C21516,51,Female,Japan,1,Premium,15.99,Debit Card,Smart TV,2,Drama,73,19,14,74,3.1,11,85,46,No,Secret Secret,Movie,Comedy,French,Germany,2014,161,6.5,27.4,2329996,0.8,16+,58.96,0.27,46-60,60-120,Medio,Muy alto,Activo
U145835,C33299,32,Other,Australia,41,Standard,7.99,Credit Card,Smart TV,3,Horror,287,19,11,47,3.8,5,82,22,Yes,Night Dark,Series,Thriller,English,France,2022,104,7.3,65.57,5133043,0.75,PG,71.228,0.28,26-35,180+,Bajo,Muy alto,Inactivo
U131952,C18006,28,Male,Japan,8,Premium,15.99,PayPal,Laptop,2,Drama,59,10,6,55,4.9,20,57,6,No,Dark Last,Movie,Sci-Fi,German,Japan,1999,178,6.0,81.41,1004322,0.96,PG,90.16399999999999,0.03,26-35,30-60,Medio,Alto,Activo
U102013,C46960,64,Male,Japan,3,Premium,15.99,UPI,Tablet,1,Drama,146,9,1,99,2.9,41,65,38,No,Love Last,Series,Sci-Fi,French,Germany,2011,172,8.6,19.65,4043323,0.5,PG,37.86,0.47,60+,120-180,Muy alto,Alto,Activo
U119795,C29428,36,Female,USA,6,Basic,15.99,UPI,Mobile,2,Thriller,226,6,3,61,3.2,32,77,26,No,World Love,Movie,Sci-Fi,English,Japan,2006,70,5.0,8.68,1399465,0.53,16+,35.272,0.49,36-45,180+,Medio,Alto,Activo
U104829,C13395,57,Male,Spain,44,Basic,12.99,Credit Card,Mobile,1,Documentary,221,16,7,63,2.0,28,42,54,No,Life Life,Series,Drama,German,Germany,2010,162,4.7,66.9,290887,0.54,16+,59.16,0.52,46-60,180+,Medio,Muy alto,Activo
U140885,C4057,51,Female,Spain,37,Standard,12.99,Credit Card,Mobile,1,Action,172,14,3,66,2.1,13,89,56,No,Last Last,Movie,Thriller,Japanese,Spain,1998,72,6.1,32.35,9333938,0.94,18+,69.34,0.0,46-60,120-180,Medio,Muy alto,Activo
U128917,C37477,64,Other,Germany,2,Premium,12.99,Credit Card,Mobile,1,Horror,192,10,5,47,3.6,48,1,47,Yes,Dark Game,Movie,Sci-Fi,German,Japan,2014,152,5.7,96.09,395667,0.74,18+,82.83600000000001,0.36,60+,180+,Bajo,Alto,Inactivo
U103679,C22278,59,Other,Spain,52,Premium,7.99,Debit Card,Mobile,3,Action,81,16,13,35,1.4,23,86,1,No,Secret World,Movie,Action,Korean,Japan,2012,147,5.6,68.53,2430947,0.51,16+,58.012,0.48,46-60,60-120,Bajo,Muy alto,Activo
U129940,C35708,29,Female,Germany,33,Premium,12.99,PayPal,Laptop,2,Sci-Fi,175,18,0,34,1.1,35,89,32,No,World Life,Series,Romance,English,USA,2016,123,7.0,71.95,2357315,0.61,PG-13,65.38,0.37,26-35,120-180,Bajo,Muy alto,Activo
U127996,C12228,35,Other,India,25,Premium,7.99,Debit Card,Tablet,3,Drama,111,1,1,59,2.1,42,17,39,Yes,Love Dark,Series,Drama,French,USA,2007,177,7.0,27.82,5820624,0.71,PG-13,53.728,0.27,26-35,60-120,Medio,Bajo,Inactivo
U139039,C47922,64,Other,Japan,23,Basic,15.99,PayPal,Smart TV,1,Horror,189,7,5,43,4.0,40,10,41,No,Life Last,Series,Action,Korean,USA,1997,171,7.7,14.31,1921758,0.39,18+,29.124,0.52,60+,180+,Bajo,Alto,Activo
U126089,C42271,22,Male,India,13,Premium,7.99,PayPal,Laptop,1,Documentary,50,11,6,37,3.3,14,93,23,No,Dark Love,Movie,Documentary,Spanish,South Korea,2001,163,6.7,95.72,2259365,0.58,16+,73.088,0.37,18-25,30-60,Bajo,Muy alto,Activo
U112876,C33145,37,Other,Brazil,8,Premium,12.99,Credit Card,Tablet,3,Comedy,56,16,4,80,4.8,31,49,56,No,Love Dark,Series,Horror,Korean,South Korea,2024,130,6.2,88.08,2717769,0.72,16+,78.43199999999999,0.29,36-45,30-60,Alto,Muy alto,Activo
U133018,C4165,53,Other,Japan,35,Premium,7.99,UPI,Laptop,3,Documentary,132,13,12,30,3.1,14,79,57,No,Dark World,Series,Action,German,USA,2024,76,7.6,78.82,9846013,0.42,16+,56.72799999999999,0.62,46-60,120-180,Bajo,Muy alto,Activo
U101222,C21803,62,Female,Japan,25,Premium,7.99,UPI,Mobile,1,Sci-Fi,272,8,7,57,3.7,39,68,41,No,Night Dark,Series,Drama,German,Germany,2003,73,7.1,90.29,6766538,0.65,PG,75.11600000000001,0.32,60+,180+,Medio,Alto,Activo
U131629,C21022,31,Other,India,5,Basic,15.99,PayPal,Smart TV,2,Thriller,18,18,10,83,2.5,14,16,17,No,Love Secret,Series,Action,Korean,South Korea,2014,167,7.9,13.32,1021819,0.85,PG,56.328,0.19,26-35,<30,Alto,Muy alto,Activo
U148800,C18732,27,Male,UK,8,Basic,7.99,Credit Card,Tablet,2,Thriller,182,15,7,95,3.9,16,24,14,No,Dark Night,Series,Drama,Japanese,USA,2021,86,6.0,26.61,9354747,0.35,16+,31.644,0.54,26-35,180+,Muy alto,Muy alto,Activo
U101669,C20285,59,Male,UK,59,Standard,12.99,PayPal,Smart TV,2,Thriller,62,9,13,83,1.5,28,80,15,No,World World,Series,Drama,Japanese,Spain,2009,84,6.6,81.53,16759,0.88,PG-13,85.412,0.05,46-60,60-120,Alto,Alto,Activo
U136400,C39261,24,Male,Spain,54,Basic,7.99,Debit Card,Laptop,1,Horror,204,18,13,97,4.8,36,43,58,No,Last Life,Series,Documentary,English,Japan,1995,121,6.0,46.51,3007298,0.82,PG,67.804,0.09,18-25,180+,Muy alto,Muy alto,Activo
U148876,C35110,45,Other,UK,5,Basic,7.99,Debit Card,Laptop,2,Sci-Fi,161,19,10,70,5.0,18,60,50,No,Game Secret,Series,Drama,Spanish,South Korea,2023,78,6.6,12.35,3188571,1.0,18+,64.94,0.0,36-45,120-180,Medio,Muy alto,Activo
U108992,C30801,61,Male,Spain,57,Premium,15.99,Debit Card,Smart TV,1,Action,182,16,4,82,4.0,35,50,4,No,World Last,Series,Comedy,Spanish,USA,2006,130,5.8,94.93,6902236,0.54,18+,70.372,0.53,60+,180+,Alto,Muy alto,Activo
U101524,C8568,46,Other,USA,14,Standard,7.99,Debit Card,Smart TV,2,Thriller,141,10,0,97,2.0,9,36,18,Yes,Night Night,Series,Thriller,French,Japan,2000,77,5.1,48.04,1132626,0.97,PG,77.416,0.05,46-60,120-180,Muy alto,Alto,Inactivo
U105504,C23091,54,Other,Australia,50,Basic,12.99,UPI,Laptop,2,Documentary,176,8,7,73,3.2,1,74,28,No,Dark Night,Movie,Horror,Korean,Japan,1996,124,6.2,20.58,2755223,0.99,PG-13,67.632,0.06,46-60,120-180,Medio,Alto,Activo
U108490,C42069,35,Other,UK,52,Premium,15.99,PayPal,Smart TV,1,Drama,136,2,12,86,1.6,45,79,32,No,Game Last,Series,Drama,German,Japan,2018,75,7.2,26.6,3776842,0.87,18+,62.84,0.08,26-35,120-180,Alto,Bajo,Activo
U128912,C5222,49,Male,Brazil,2,Standard,12.99,PayPal,Mobile,3,Sci-Fi,129,13,13,39,3.6,16,93,56,No,Last Love,Movie,Romance,Spanish,Spain,1995,156,6.6,66.23,9971676,0.76,18+,72.09200000000001,0.25,46-60,120-180,Bajo,Muy alto,Activo
U110222,C41125,25,Male,Brazil,28,Standard,15.99,Debit Card,Laptop,1,Horror,142,2,2,77,1.6,39,2,34,No,Dark Game,Series,Action,Japanese,Spain,2013,146,8.4,63.19,4903670,0.9,16+,79.276,0.1,18-25,120-180,Alto,Bajo,Activo
U108085,C35092,33,Other,France,36,Basic,12.99,Debit Card,Tablet,1,Horror,174,7,6,93,4.2,47,28,7,No,Night Love,Movie,Horror,English,USA,1999,73,8.2,41.76,1549768,0.61,PG-13,53.304,0.49,26-35,120-180,Muy alto,Alto,Activo
U137963,C36764,56,Female,France,50,Premium,7.99,Debit Card,Smart TV,1,Sci-Fi,26,1,5,35,4.6,22,57,51,Yes,Game Love,Movie,Romance,French,South Korea,2021,122,4.9,4.74,5349928,0.55,PG,34.896,0.43,46-60,<30,Bajo,Bajo,Inactivo
U111122,C40294,36,Female,UK,4,Standard,15.99,UPI,Smart TV,2,Romance,75,16,0,90,4.4,19,13,21,No,Love Life,Movie,Thriller,Japanese,France,2011,131,7.5,49.69,7420913,0.76,18+,65.476,0.2,36-45,60-120,Alto,Muy alto,Activo
U121638,C40079,40,Male,Canada,56,Premium,7.99,Debit Card,Mobile,3,Horror,66,1,0,74,2.0,13,25,37,No,Last Life,Movie,Thriller,French,USA,2011,140,8.2,59.21,1405321,0.6,PG-13,59.684,0.42,36-45,60-120,Medio,Bajo,Activo
U146547,C15727,54,Other,Brazil,35,Basic,12.99,Credit Card,Laptop,3,Romance,169,1,8,36,2.7,25,13,13,No,Secret Life,Series,Drama,English,Japan,2009,117,7.9,64.75,2294859,0.8,18+,73.9,0.17,46-60,120-180,Bajo,Bajo,Activo
U124177,C25844,61,Female,Spain,49,Standard,15.99,Credit Card,Tablet,1,Drama,289,4,14,86,2.9,33,4,31,No,Last Night,Series,Comedy,German,Japan,2024,166,5.9,26.32,1968666,0.8,PG,58.528,0.21,60+,180+,Alto,Medio,Activo
U145698,C10841,58,Female,Australia,41,Premium,15.99,Debit Card,Laptop,3,Documentary,283,16,11,36,1.3,35,7,3,No,Last Dark,Movie,Drama,English,USA,2010,129,5.1,35.73,1214380,0.5,18+,44.292,0.51,46-60,180+,Bajo,Muy alto,Activo
U111992,C7570,49,Female,Australia,13,Standard,15.99,Credit Card,Smart TV,1,Thriller,94,10,7,68,4.6,19,56,16,No,World Night,Movie,Comedy,Korean,France,2015,74,6.7,26.74,7776690,0.98,16+,69.496,0.05,46-60,60-120,Medio,Alto,Activo
U147794,C48543,34,Female,India,49,Standard,15.99,Credit Card,Laptop,2,Thriller,239,7,12,62,1.9,11,5,10,No,Night Last,Movie,Documentary,French,USA,2010,135,6.6,7.4,6991745,0.36,18+,24.56,0.67,26-35,180+,Medio,Alto,Activo
U141751,C33962,36,Female,UK,2,Basic,12.99,PayPal,Laptop,2,Documentary,66,2,10,92,1.3,37,15,35,No,Last World,Series,Action,German,Spain,2017,110,7.8,54.7,8470522,0.8,PG,69.88,0.16,36-45,60-120,Muy alto,Bajo,Activo
U103758,C48330,46,Female,Germany,2,Basic,12.99,Debit Card,Mobile,3,Drama,281,2,6,98,3.3,43,9,21,No,Life World,Series,Drama,Korean,USA,2021,118,5.7,55.3,5827747,0.89,16+,75.52,0.14,46-60,180+,Muy alto,Bajo,Activo
U113789,C28726,49,Male,Japan,17,Premium,7.99,UPI,Tablet,1,Thriller,72,17,12,68,4.4,33,5,17,No,Dark Life,Series,Thriller,Japanese,South Korea,2015,73,4.9,27.43,3612549,0.51,PG,41.572,0.49,46-60,60-120,Medio,Muy alto,Activo
U114861,C11484,56,Male,Australia,44,Standard,7.99,PayPal,Laptop,3,Thriller,46,5,5,79,2.8,8,33,6,No,Secret Love,Movie,Romance,English,South Korea,1995,81,7.9,47.82,5761644,0.37,PG,41.328,0.62,46-60,30-60,Alto,Medio,Activo
U115920,C47492,24,Other,Germany,1,Premium,15.99,UPI,Laptop,3,Thriller,270,8,11,32,3.2,10,89,15,No,Game World,Movie,Sci-Fi,Japanese,Germany,2024,136,7.8,3.2,9921412,0.62,PG-13,38.48,0.33,18-25,180+,Bajo,Alto,Activo
U129755,C15161,48,Other,Spain,50,Basic,12.99,Debit Card,Laptop,3,Horror,15,18,5,60,3.4,8,66,22,No,Love Dark,Movie,Comedy,French,Japan,1996,179,4.8,49.19,6663799,0.74,PG,64.076,0.28,46-60,<30,Medio,Muy alto,Activo
U115989,C31965,31,Female,India,43,Basic,7.99,UPI,Tablet,2,Comedy,56,8,10,35,2.4,4,63,24,No,Love Secret,Movie,Sci-Fi,French,Japan,2011,70,5.4,29.02,2148556,0.31,16+,30.208,0.67,26-35,30-60,Bajo,Alto,Activo
U116155,C10865,62,Female,France,53,Basic,15.99,Credit Card,Mobile,1,Comedy,141,18,10,69,4.8,29,14,22,No,World Game,Series,Sci-Fi,German,France,2003,145,4.8,31.66,7613507,0.65,PG-13,51.664,0.35,60+,120-180,Medio,Muy alto,Activo
U144739,C29940,41,Other,USA,11,Standard,7.99,PayPal,Smart TV,1,Action,115,12,13,33,1.7,44,60,42,No,Life Night,Movie,Action,Japanese,Germany,1997,95,6.8,99.82,6944475,0.98,16+,98.728,0.01,36-45,60-120,Bajo,Muy alto,Activo
U141853,C44288,27,Other,Spain,52,Standard,15.99,Debit Card,Laptop,1,Horror,120,18,6,64,3.0,6,33,17,No,Night Game,Movie,Horror,Korean,USA,1998,110,4.6,40.87,4321736,0.5,16+,46.348,0.56,26-35,60-120,Medio,Muy alto,Activo
U147631,C10001,37,Other,Australia,36,Standard,7.99,PayPal,Tablet,2,Romance,254,6,7,99,4.1,12,32,4,Yes,Life Love,Movie,Comedy,German,France,2010,107,5.0,17.88,3656057,0.94,18+,63.552,0.11,36-45,180+,Muy alto,Alto,Inactivo
U138834,C25381,47,Male,Brazil,3,Standard,12.99,PayPal,Laptop,2,Comedy,206,16,6,32,4.8,35,2,12,No,Night Love,Series,Documentary,German,Germany,2006,71,5.4,8.14,2509604,0.55,PG,36.256,0.45,46-60,180+,Bajo,Muy alto,Activo
U115253,C6362,53,Female,USA,7,Basic,7.99,UPI,Mobile,3,Action,12,18,11,97,2.2,3,12,34,No,Night Life,Movie,Comedy,French,Japan,2023,116,8.6,62.02,4860877,0.69,18+,66.208,0.32,46-60,<30,Muy alto,Muy alto,Activo
U136099,C22112,26,Other,France,50,Premium,15.99,Credit Card,Smart TV,2,Horror,264,1,8,36,3.5,33,46,12,Yes,Night Secret,Movie,Thriller,Spanish,France,2000,143,7.4,68.89,5218566,0.81,16+,76.156,0.13,26-35,180+,Bajo,Bajo,Inactivo
U132389,C40512,29,Other,Canada,9,Standard,7.99,Credit Card,Laptop,2,Action,62,19,10,96,1.7,3,91,19,Yes,Love Last,Series,Romance,Japanese,Germany,2017,127,8.2,22.63,2793446,0.93,PG-13,64.852,0.08,26-35,60-120,Muy alto,Muy alto,Inactivo
U105922,C6832,28,Male,France,46,Standard,15.99,Debit Card,Laptop,2,Romance,178,1,8,58,3.4,18,67,30,No,Last Last,Series,Documentary,English,France,2015,171,6.3,48.6,3014804,0.39,18+,42.84,0.53,26-35,120-180,Medio,Bajo,Activo
U104687,C3614,40,Male,USA,39,Basic,15.99,PayPal,Tablet,3,Documentary,270,2,6,99,2.1,25,34,31,Yes,Love Dark,Series,Horror,English,Spain,2015,123,7.4,85.52,2396007,0.36,PG,55.80799999999999,0.55,36-45,180+,Muy alto,Bajo,Inactivo
U144789,C6974,39,Female,Canada,53,Premium,15.99,Debit Card,Smart TV,1,Romance,191,5,7,39,4.4,44,37,17,No,Last Night,Series,Thriller,Korean,USA,2022,117,6.6,10.77,4878417,0.39,18+,27.708,0.53,36-45,180+,Bajo,Medio,Activo
U136951,C9759,38,Other,UK,36,Basic,15.99,PayPal,Laptop,1,Documentary,84,17,4,88,4.4,12,32,21,No,Last Game,Movie,Romance,Korean,Japan,2002,165,6.8,23.74,783104,0.8,PG-13,57.496,0.14,36-45,60-120,Alto,Muy alto,Activo
U127893,C20272,53,Female,USA,28,Standard,15.99,Credit Card,Mobile,2,Thriller,256,13,11,58,3.2,24,36,47,No,Life Love,Movie,Horror,Korean,Spain,2008,110,6.4,73.64,4428252,0.33,PG,49.256,0.65,46-60,180+,Medio,Muy alto,Activo
U130715,C3147,18,Male,Germany,5,Premium,12.99,UPI,Smart TV,3,Romance,212,17,7,55,2.2,5,97,2,No,Last Life,Movie,Horror,German,USA,2011,176,8.7,23.83,9119490,0.54,16+,41.932,0.52,,180+,Medio,Muy alto,Activo
U121866,C36328,40,Female,Brazil,8,Standard,7.99,UPI,Tablet,1,Action,205,13,14,76,1.2,49,84,51,No,Love Night,Movie,Horror,Spanish,Spain,2022,107,6.1,4.36,2609555,0.47,16+,29.944,0.64,36-45,180+,Alto,Muy alto,Activo
U146490,C19024,23,Other,Spain,38,Basic,7.99,PayPal,Smart TV,2,Sci-Fi,262,13,8,83,3.4,24,28,11,No,Secret Last,Movie,Horror,English,Germany,2016,129,6.9,8.51,1623009,0.99,PG-13,62.804,0.0,18-25,180+,Alto,Muy alto,Activo
U106598,C19782,42,Female,Australia,9,Basic,7.99,Debit Card,Laptop,3,Thriller,213,13,4,75,2.6,8,43,31,No,Dark Game,Series,Horror,French,Germany,2004,138,6.8,83.02,7048786,0.68,PG,74.008,0.31,36-45,180+,Medio,Muy alto,Activo
U148801,C1846,31,Male,USA,11,Standard,15.99,Credit Card,Smart TV,3,Documentary,45,9,10,63,3.4,34,79,38,No,Dark Night,Series,Drama,French,South Korea,1995,174,7.3,21.77,4070007,0.45,PG,35.708,0.59,26-35,30-60,Medio,Alto,Activo
U131903,C18832,58,Other,USA,45,Premium,15.99,UPI,Laptop,2,Documentary,119,11,13,44,1.3,16,96,43,No,Life Game,Movie,Sci-Fi,German,Germany,1995,132,6.3,16.64,202645,0.97,18+,64.856,0.0,46-60,60-120,Bajo,Muy alto,Activo
U133228,C4714,28,Other,France,47,Premium,7.99,UPI,Mobile,1,Action,214,2,10,71,4.2,5,75,16,No,World Last,Movie,Drama,English,USA,1999,136,6.8,28.02,1013591,0.62,PG,48.40799999999999,0.44,26-35,180+,Medio,Bajo,Activo
U107863,C24301,35,Male,Japan,20,Premium,7.99,Debit Card,Laptop,1,Action,91,15,2,56,3.7,3,29,35,No,Life Last,Movie,Comedy,Korean,Germany,2022,99,5.9,69.3,8465517,0.96,16+,85.32,0.0,26-35,60-120,Medio,Muy alto,Activo
U130199,C28842,52,Female,USA,26,Premium,12.99,UPI,Smart TV,3,Comedy,290,14,11,89,2.2,29,17,28,No,Game World,Movie,Thriller,Japanese,Japan,2017,120,5.2,13.68,2235058,0.86,PG,57.072,0.04,46-60,180+,Alto,Muy alto,Activo
U148102,C9698,60,Female,USA,25,Standard,12.99,Debit Card,Tablet,1,Thriller,243,18,1,78,3.4,28,61,15,No,Game Love,Movie,Horror,French,Spain,2009,119,6.5,98.32,4170563,0.67,18+,79.52799999999999,0.33,46-60,180+,Alto,Muy alto,Activo
U101786,C40190,41,Female,Japan,19,Basic,7.99,Debit Card,Mobile,1,Drama,249,15,1,71,3.6,25,35,34,No,Life Dark,Movie,Drama,French,Spain,1996,95,7.0,6.88,9294954,0.5,PG,32.752,0.52,36-45,180+,Medio,Muy alto,Activo
U105814,C2619,54,Female,India,50,Standard,15.99,Credit Card,Tablet,3,Horror,215,19,4,88,2.5,46,33,4,Yes,Game Love,Series,Documentary,Japanese,USA,2004,72,7.0,38.33,4426634,0.37,18+,37.532,0.61,46-60,180+,Alto,Muy alto,Inactivo
U105389,C34211,45,Male,Spain,18,Premium,7.99,PayPal,Smart TV,2,Sci-Fi,128,14,7,89,1.8,1,37,55,No,World World,Movie,Documentary,German,Japan,2021,166,6.2,35.86,1723731,0.53,18+,46.144,0.53,36-45,120-180,Alto,Muy alto,Activo
U118231,C7416,58,Other,India,13,Premium,7.99,PayPal,Tablet,3,Thriller,53,11,3,70,2.5,20,5,18,No,Last Game,Series,Drama,Japanese,France,2001,129,5.4,83.86,4176452,0.54,PG-13,65.944,0.51,46-60,30-60,Medio,Muy alto,Activo
U108915,C23917,41,Other,Japan,14,Premium,15.99,UPI,Mobile,1,Thriller,29,1,3,63,4.3,38,88,2,No,Last Dark,Series,Thriller,Japanese,Japan,2006,138,6.9,8.4,8536206,0.92,PG-13,58.56,0.11,36-45,<30,Medio,Bajo,Activo
U133928,C36134,21,Female,France,15,Basic,15.99,PayPal,Tablet,3,Comedy,59,4,10,45,3.8,47,94,37,No,World World,Series,Documentary,Spanish,Germany,2019,116,5.1,28.77,3065414,0.7,18+,53.508,0.32,18-25,30-60,Bajo,Medio,Activo
U136536,C45949,50,Other,France,51,Premium,12.99,Credit Card,Smart TV,1,Sci-Fi,12,9,1,47,1.4,26,15,43,No,Dark Last,Movie,Sci-Fi,English,USA,2010,161,7.1,37.47,9804739,0.74,PG-13,59.388,0.23,46-60,<30,Bajo,Alto,Activo
U125296,C22315,24,Male,UK,11,Basic,7.99,UPI,Mobile,1,Drama,45,2,6,62,4.2,34,75,13,No,Game Secret,Series,Romance,Korean,Japan,2007,105,8.0,18.07,2188534,0.72,PG,50.428,0.37,18-25,30-60,Medio,Bajo,Activo
U137111,C45325,23,Male,Japan,38,Basic,15.99,UPI,Laptop,2,Sci-Fi,230,15,11,92,1.9,27,63,47,No,World Last,Movie,Action,English,France,2022,155,7.9,87.9,7623396,0.48,18+,63.96,0.62,18-25,180+,Muy alto,Muy alto,Activo
U121782,C47894,29,Male,Spain,29,Standard,15.99,Debit Card,Tablet,3,Documentary,215,6,10,84,2.0,8,65,31,No,Night Night,Series,Documentary,English,France,2007,111,5.8,48.24,9068171,0.71,18+,61.896,0.29,26-35,180+,Alto,Alto,Activo
U122255,C30387,60,Other,France,44,Premium,7.99,PayPal,Laptop,2,Horror,226,17,2,42,3.9,35,57,48,No,Dark Game,Movie,Comedy,German,South Korea,2024,133,5.9,37.26,4119471,0.58,18+,49.70399999999999,0.36,46-60,180+,Bajo,Muy alto,Activo
U141385,C21745,61,Male,Spain,9,Basic,12.99,Debit Card,Laptop,2,Drama,200,3,7,82,2.9,49,49,6,No,Secret Game,Series,Drama,Korean,Japan,2014,157,8.4,72.15,5551176,0.75,PG,73.86,0.32,60+,180+,Alto,Medio,Activo
U149452,C30747,50,Female,Australia,22,Basic,15.99,UPI,Mobile,3,Thriller,49,18,9,44,2.6,4,1,50,No,Last World,Movie,Romance,Spanish,Spain,2021,103,7.5,96.37,7230648,0.5,PG-13,68.548,0.48,46-60,30-60,Bajo,Muy alto,Activo
U122562,C19493,27,Female,Japan,29,Standard,15.99,PayPal,Mobile,3,Horror,194,19,9,41,4.2,6,56,10,No,Last Dark,Movie,Action,Japanese,France,2012,152,6.7,61.5,340133,0.41,16+,49.2,0.62,26-35,180+,Bajo,Muy alto,Activo
U148735,C9031,51,Female,Germany,38,Standard,12.99,PayPal,Smart TV,3,Drama,157,15,13,67,4.0,44,67,51,Yes,World Love,Movie,Documentary,English,USA,1997,115,6.9,86.07,2205471,0.45,18+,61.428,0.61,46-60,120-180,Medio,Muy alto,Inactivo
U143301,C383,28,Female,India,26,Basic,12.99,PayPal,Smart TV,2,Thriller,75,6,11,67,1.5,0,49,22,Yes,Game Game,Series,Sci-Fi,Spanish,Japan,1996,172,6.9,22.86,7034098,0.45,16+,36.144,0.54,26-35,60-120,Medio,Alto,Inactivo
U112733,C2166,45,Female,UK,32,Basic,15.99,PayPal,Smart TV,3,Thriller,90,12,3,97,2.9,0,0,34,No,Dark Love,Series,Sci-Fi,Japanese,South Korea,1997,117,7.6,78.96,9003235,0.68,16+,72.384,0.26,36-45,60-120,Muy alto,Muy alto,Activo
U147095,C1002,64,Other,Germany,31,Premium,7.99,PayPal,Laptop,2,Thriller,266,4,12,32,3.7,9,78,9,No,Dark Game,Series,Horror,Spanish,South Korea,2001,121,6.1,51.97,3192833,0.33,18+,40.588,0.66,60+,180+,Bajo,Medio,Activo
U129055,C43249,25,Female,France,46,Basic,7.99,Credit Card,Mobile,1,Comedy,171,1,14,52,1.9,49,25,31,No,Game Night,Movie,Horror,Korean,Spain,1997,74,6.7,45.2,3571837,0.46,PG-13,45.68,0.64,18-25,120-180,Medio,Bajo,Activo
U116492,C48637,49,Male,Canada,4,Premium,7.99,Credit Card,Smart TV,1,Horror,254,13,11,74,4.3,23,40,32,No,Secret Night,Series,Drama,Japanese,USA,2012,147,8.5,26.44,7417768,0.47,PG,38.776,0.55,46-60,180+,Medio,Muy alto,Activo
